date,station_type,temp,is_holiday,weather,weekday,demand
2024/10/3 3:18,2,19.9,1,2,4,204
2024/10/3 3:59,0,19.7,1,2,4,159
2024/10/3 4:40,1,19.7,1,2,4,240
2024/10/3 5:21,0,20.6,1,2,4,181
2024/10/3 6:03,2,20,1,2,4,257
2024/10/3 6:44,1,20.3,1,2,4,165
2024/10/3 7:25,3,21.4,1,2,4,167
2024/10/3 8:06,2,21.5,1,2,4,207
2024/10/3 8:47,3,21.3,1,2,4,161
2024/10/3 9:27,1,22.7,1,2,4,152
2024/10/3 10:08,0,23.1,1,2,4,207
2024/10/3 10:48,3,22.8,1,2,4,199
2024/10/3 11:29,2,24.1,1,2,4,209
2024/10/3 12:09,0,24.6,1,2,4,279
2024/10/3 12:50,2,24.6,1,2,4,270
2024/10/3 13:31,2,24.6,1,2,4,165
2024/10/3 14:12,2,25.2,1,2,4,187
2024/10/3 14:52,2,24.4,1,2,4,179
2024/10/3 15:33,0,24.7,1,2,4,181
2024/10/3 16:13,1,24.6,1,2,4,231
2024/10/3 16:54,0,24.4,1,2,4,210
2024/10/3 17:35,0,24.1,1,2,4,207
2024/10/3 18:16,0,23.9,1,2,4,304
2024/10/3 18:56,2,24.4,1,2,4,152
2024/10/3 19:37,3,23,1,2,4,149
2024/10/3 20:17,1,23.4,1,2,4,167
2024/10/3 20:58,0,23.1,1,2,4,236
2024/10/3 21:39,2,22.4,1,2,4,259
2024/10/3 22:19,2,21.6,1,2,4,230
2024/10/3 23:00,2,21.6,1,2,4,169
2024/10/3 23:40,1,21.5,1,2,4,177
2024/10/4 0:21,2,19.7,1,0,5,208
2024/10/4 1:02,1,19.5,1,0,5,171
2024/10/4 1:43,0,20,1,0,5,158
2024/10/4 2:23,1,20.1,1,0,5,181
2024/10/4 3:03,3,19.2,1,0,5,229
2024/10/4 3:44,2,19.8,1,0,5,202
2024/10/4 4:25,0,19.2,1,0,5,203
2024/10/4 5:06,2,20.2,1,0,5,253
2024/10/4 5:47,2,20.3,1,0,5,252
2024/10/4 6:28,1,19.7,1,0,5,179
2024/10/4 7:09,1,20.5,1,0,5,252
2024/10/4 7:50,0,21.1,1,0,5,252
2024/10/4 8:31,0,21.8,1,0,5,205
2024/10/4 9:12,2,21.5,1,0,5,200
2024/10/4 9:53,1,21.7,1,0,5,212
2024/10/4 10:33,2,22.2,1,0,5,217
2024/10/4 11:14,3,22.9,1,0,5,243
2024/10/4 11:54,0,23.9,1,0,5,223
2024/10/4 12:34,1,23.2,1,0,5,153
2024/10/4 13:15,2,23.9,1,0,5,157
2024/10/4 13:55,1,24.3,1,0,5,191
2024/10/4 14:36,1,24.4,1,0,5,267
2024/10/4 15:16,1,24.9,1,0,5,219
2024/10/4 15:58,2,24.6,1,0,5,251
2024/10/4 16:39,3,24.6,1,0,5,167
2024/10/4 17:20,3,24.2,1,0,5,236
2024/10/4 18:01,2,24,1,0,5,161
2024/10/4 18:42,2,23.4,1,0,5,239
2024/10/4 19:23,1,23.7,1,0,5,269
2024/10/4 20:03,1,22.8,1,0,5,168
2024/10/4 20:44,2,22.5,1,0,5,200
2024/10/4 21:24,2,22.3,1,0,5,213
2024/10/4 22:05,3,21.6,1,0,5,226
2024/10/4 22:46,0,21.8,1,0,5,216
2024/10/4 23:27,2,20.5,1,0,5,175
2024/10/5 0:08,1,18.9,1,1,6,148
2024/10/5 0:48,1,17.6,1,1,6,117
2024/10/5 1:29,1,18.9,1,1,6,176
2024/10/5 2:11,2,18.5,1,1,6,171
2024/10/5 2:51,2,17.2,1,1,6,199
2024/10/5 3:32,1,17,1,1,6,145
2024/10/5 4:13,3,18.8,1,1,6,191
2024/10/5 4:53,1,18.8,1,1,6,125
2024/10/5 5:34,2,18.1,1,1,6,118
2024/10/5 6:15,3,18.7,1,1,6,164
2024/10/5 6:55,0,19,1,1,6,177
2024/10/5 7:37,3,19.9,1,1,6,169
2024/10/5 8:18,2,18.4,1,1,6,148
2024/10/5 8:59,1,20.6,1,1,6,115
2024/10/5 9:40,1,19.7,1,1,6,117
2024/10/5 10:20,0,20.9,1,1,6,111
2024/10/5 11:01,1,21.5,1,1,6,187
2024/10/5 11:43,1,21.5,1,1,6,149
2024/10/5 12:24,2,21.8,1,1,6,171
2024/10/5 13:04,1,23.7,1,1,6,154
2024/10/5 13:44,0,22,1,1,6,193
2024/10/5 14:24,2,22.8,1,1,6,176
2024/10/5 15:04,1,22.3,1,1,6,168
2024/10/5 15:44,1,22.3,1,1,6,129
2024/10/5 16:26,2,22.8,1,1,6,180
2024/10/5 17:06,0,23,1,1,6,166
2024/10/5 17:46,2,22.3,1,1,6,179
2024/10/5 18:27,0,22.5,1,1,6,213
2024/10/5 19:08,2,21.6,1,1,6,159
2024/10/5 19:49,1,21.3,1,1,6,194
2024/10/5 20:30,2,19.8,1,1,6,117
2024/10/5 21:11,0,19.8,1,1,6,197
2024/10/5 21:51,2,19.1,1,1,6,160
2024/10/5 22:32,1,19.9,1,1,6,178
2024/10/5 23:12,2,18.9,1,1,6,176
2024/10/5 23:53,2,20.3,1,1,6,170
2024/10/6 0:34,0,20.1,1,3,7,212
2024/10/6 1:14,2,18.8,1,3,7,229
2024/10/6 1:55,0,19.5,1,3,7,145
2024/10/6 2:37,1,18.8,1,3,7,158
2024/10/6 3:17,2,19.4,1,3,7,185
2024/10/6 3:57,1,19.2,1,3,7,176
2024/10/6 4:39,2,19.3,1,3,7,176
2024/10/6 5:20,1,19,1,3,7,217
2024/10/6 6:00,0,19.9,1,3,7,157
2024/10/6 6:41,3,19.8,1,3,7,212
2024/10/6 7:21,0,19.8,1,3,7,212
2024/10/6 8:02,0,20.8,1,3,7,208
2024/10/6 8:42,1,21.4,1,3,7,166
2024/10/6 9:23,2,21.6,1,3,7,131
2024/10/6 10:04,1,22.4,1,3,7,163
2024/10/6 10:44,3,21.7,1,3,7,198
2024/10/6 11:24,0,23.3,1,3,7,149
2024/10/6 12:06,0,23.7,1,3,7,229
2024/10/6 12:47,1,22.8,1,3,7,230
2024/10/6 13:27,0,23.2,1,3,7,231
2024/10/6 14:08,3,24,1,3,7,179
2024/10/6 14:49,1,24.4,1,3,7,195
2024/10/6 15:30,1,24.6,1,3,7,210
2024/10/6 16:10,2,23.7,1,3,7,130
2024/10/6 16:50,1,24.1,1,3,7,165
2024/10/6 17:31,0,24.1,1,3,7,206
2024/10/6 18:11,2,22.9,1,3,7,176
2024/10/6 18:52,2,23.7,1,3,7,169
2024/10/6 19:33,1,23.4,1,3,7,202
2024/10/6 20:13,0,22.3,1,3,7,195
2024/10/6 20:54,1,22.6,1,3,7,201
2024/10/6 21:34,0,21.3,1,3,7,179
2024/10/6 22:15,1,20.6,1,3,7,123
2024/10/6 22:55,2,20.4,1,3,7,224
2024/10/6 23:35,0,19.9,1,3,7,172
2024/10/7 0:17,1,19.9,1,0,1,234
2024/10/7 0:58,2,19.2,1,0,1,246
2024/10/7 1:38,2,19.5,1,0,1,155
2024/10/7 2:19,0,18.8,1,0,1,259
2024/10/7 2:59,0,18.4,1,0,1,199
2024/10/7 3:40,1,18.7,1,0,1,240
2024/10/7 4:21,1,19.5,1,0,1,194
2024/10/7 5:02,1,19.2,1,0,1,160
2024/10/7 5:43,1,19,1,0,1,161
2024/10/7 6:24,3,19,1,0,1,196
2024/10/7 7:05,3,19.6,1,0,1,208
2024/10/7 7:46,3,20.5,1,0,1,197
2024/10/7 8:27,2,20.3,1,0,1,189
2024/10/7 9:08,3,21.8,1,0,1,266
2024/10/7 9:49,2,21,1,0,1,197
2024/10/7 10:30,0,22,1,0,1,170
2024/10/7 11:11,2,22.7,1,0,1,187
2024/10/7 11:52,0,23.1,1,0,1,195
2024/10/7 12:32,2,23.3,1,0,1,270
2024/10/7 13:12,1,23.7,1,0,1,208
2024/10/7 13:53,1,23.2,1,0,1,234
2024/10/7 14:34,1,24.3,1,0,1,268
2024/10/7 15:15,0,23.4,1,0,1,190
2024/10/7 15:55,2,23.3,1,0,1,263
2024/10/7 16:36,1,24.3,1,0,1,176
2024/10/7 17:17,2,23.9,1,0,1,165
2024/10/7 17:57,1,23.1,1,0,1,239
2024/10/7 18:38,0,22.5,1,0,1,227
2024/10/7 19:19,2,22.8,1,0,1,171
2024/10/7 20:00,2,22.4,1,0,1,223
2024/10/7 20:40,2,21.7,1,0,1,252
2024/10/7 21:21,2,21,1,0,1,176
2024/10/7 22:03,1,20.4,1,0,1,165
2024/10/7 22:43,2,21.2,1,0,1,194
2024/10/7 23:24,0,19.6,1,0,1,253
2024/10/8 0:05,3,17.6,0,1,2,265
2024/10/8 0:47,2,17.2,0,1,2,196
2024/10/8 1:27,2,18.7,0,1,2,184
2024/10/8 2:07,2,17,0,1,2,178
2024/10/8 2:48,2,17.6,0,1,2,238
2024/10/8 3:29,1,16.4,0,1,2,174
2024/10/8 4:09,2,17.2,0,1,2,269
2024/10/8 4:50,2,17.4,0,1,2,223
2024/10/8 5:31,2,18.5,0,1,2,262
2024/10/8 6:12,2,18.9,0,1,2,193
2024/10/8 6:52,0,18,0,1,2,192
2024/10/8 7:34,0,18.7,0,1,2,340
2024/10/8 8:14,1,20.6,0,1,2,247
2024/10/8 8:55,0,20,0,1,2,241
2024/10/8 9:35,1,19.5,0,1,2,196
2024/10/8 10:17,2,20.5,0,1,2,177
2024/10/8 10:58,2,20.5,0,1,2,286
2024/10/8 11:38,0,20.8,0,1,2,250
2024/10/8 12:19,1,21.9,0,1,2,258
2024/10/8 12:59,1,20.9,0,1,2,198
2024/10/8 13:41,3,22.8,0,1,2,194
2024/10/8 14:21,1,21.8,0,1,2,242
2024/10/8 15:02,2,22.8,0,1,2,345
2024/10/8 15:43,2,22.1,0,1,2,266
2024/10/8 16:24,1,21.7,0,1,2,294
2024/10/8 17:04,1,20.9,0,1,2,148
2024/10/8 17:45,0,21.9,0,1,2,248
2024/10/8 18:25,0,22.2,0,1,2,237
2024/10/8 19:06,2,21.1,0,1,2,298
2024/10/8 19:47,1,20.7,0,1,2,276
2024/10/8 20:28,1,20.1,0,1,2,292
2024/10/8 21:08,1,19.4,0,1,2,247
2024/10/8 21:49,2,20.8,0,1,2,225
2024/10/8 22:30,2,19.9,0,1,2,298
2024/10/8 23:11,1,18.9,0,1,2,245
2024/10/8 23:52,0,19.3,0,1,2,197
2024/10/9 0:33,1,19.2,1,2,3,202
2024/10/9 1:14,0,18.8,1,2,3,229
2024/10/9 1:54,0,18.7,1,2,3,203
2024/10/9 2:34,0,18.2,1,2,3,165
2024/10/9 3:15,2,18.3,1,2,3,241
2024/10/9 3:55,1,19.2,1,2,3,243
2024/10/9 4:36,0,18.4,1,2,3,224
2024/10/9 5:18,1,19.2,1,2,3,163
2024/10/9 5:58,3,19.3,1,2,3,202
2024/10/9 6:38,1,19.3,1,2,3,208
2024/10/9 7:19,1,20.3,1,2,3,159
2024/10/9 8:00,2,20.4,1,2,3,218
2024/10/9 8:40,1,21.1,1,2,3,146
2024/10/9 9:20,2,21.2,1,2,3,214
2024/10/9 10:02,1,22,1,2,3,256
2024/10/9 10:42,0,21.6,1,2,3,271
2024/10/9 11:23,2,22.5,1,2,3,180
2024/10/9 12:04,2,22.8,1,2,3,201
2024/10/9 12:45,2,23.4,1,2,3,249
2024/10/9 13:26,0,23.9,1,2,3,206
2024/10/9 14:06,1,23.8,1,2,3,196
2024/10/9 14:46,0,23.7,1,2,3,242
2024/10/9 15:26,0,24,1,2,3,246
2024/10/9 16:08,3,23.2,1,2,3,222
2024/10/9 16:48,1,23.4,1,2,3,203
2024/10/9 17:29,0,23.1,1,2,3,269
2024/10/9 18:10,0,22.8,1,2,3,209
2024/10/9 18:51,2,22.9,1,2,3,242
2024/10/9 19:31,3,22.4,1,2,3,257
2024/10/9 20:12,1,21.7,1,2,3,213
2024/10/9 20:52,1,21.9,1,2,3,225
2024/10/9 21:34,2,21.7,1,2,3,195
2024/10/9 22:15,0,20,1,2,3,172
2024/10/9 22:55,2,20.9,1,2,3,243
2024/10/9 23:36,2,20.1,1,2,3,232
2024/10/10 0:17,1,19.1,0,2,4,258
2024/10/10 0:57,0,19.3,0,2,4,224
2024/10/10 1:37,1,19.2,0,2,4,222
2024/10/10 2:18,2,18.6,0,2,4,331
2024/10/10 2:58,1,18.8,0,2,4,236
2024/10/10 3:39,3,19.1,0,2,4,288
2024/10/10 4:19,2,18.4,0,2,4,262
2024/10/10 4:59,1,18.9,0,2,4,297
2024/10/10 5:40,1,19.1,0,2,4,204
2024/10/10 6:20,2,19,0,2,4,316
2024/10/10 7:01,2,19.5,0,2,4,246
2024/10/10 7:42,2,19.4,0,2,4,263
2024/10/10 8:23,1,20.7,0,2,4,243
2024/10/10 9:03,1,21.3,0,2,4,216
2024/10/10 9:44,2,20.4,0,2,4,269
2024/10/10 10:24,0,21.2,0,2,4,305
2024/10/10 11:06,1,22.8,0,2,4,291
2024/10/10 11:47,0,22.3,0,2,4,368
2024/10/10 12:28,3,22.5,0,2,4,213
2024/10/10 13:08,2,22.6,0,2,4,269
2024/10/10 13:49,3,23.1,0,2,4,286
2024/10/10 14:30,2,23.8,0,2,4,289
2024/10/10 15:11,0,23.6,0,2,4,183
2024/10/10 15:51,3,23.3,0,2,4,205
2024/10/10 16:33,0,22.9,0,2,4,188
2024/10/10 17:14,0,23.4,0,2,4,263
2024/10/10 17:55,2,22.7,0,2,4,218
2024/10/10 18:35,2,22.3,0,2,4,281
2024/10/10 19:16,1,22.7,0,2,4,213
2024/10/10 19:57,0,22.3,0,2,4,253
2024/10/10 20:38,1,21.2,0,2,4,305
2024/10/10 21:19,0,21.1,0,2,4,230
2024/10/10 22:00,0,20.2,0,2,4,286
2024/10/10 22:40,3,19.9,0,2,4,293
2024/10/10 23:21,3,19.8,0,2,4,215
2024/10/11 0:01,1,18.9,0,1,5,210
2024/10/11 0:42,0,17.7,0,1,5,245
2024/10/11 1:24,2,16.8,0,1,5,159
2024/10/11 2:05,2,17.5,0,1,5,213
2024/10/11 2:45,2,17.3,0,1,5,214
2024/10/11 3:26,2,17.1,0,1,5,274
2024/10/11 4:07,1,15.7,0,1,5,261
2024/10/11 4:47,0,17.4,0,1,5,256
2024/10/11 5:28,1,15.6,0,1,5,223
2024/10/11 6:08,0,18.2,0,1,5,257
2024/10/11 6:49,2,18.4,0,1,5,295
2024/10/11 7:29,0,18.7,0,1,5,376
2024/10/11 8:10,1,18.2,0,1,5,192
2024/10/11 8:51,0,18.8,0,1,5,191
2024/10/11 9:32,1,18.9,0,1,5,143
2024/10/11 10:12,0,18.8,0,1,5,259
2024/10/11 10:53,0,20,0,1,5,177
2024/10/11 11:33,3,20.1,0,1,5,258
2024/10/11 12:14,0,21.2,0,1,5,362
2024/10/11 12:54,1,22.1,0,1,5,297
2024/10/11 13:36,1,21.6,0,1,5,236
2024/10/11 14:17,3,22.6,0,1,5,240
2024/10/11 14:57,1,21.5,0,1,5,224
2024/10/11 15:38,1,22,0,1,5,258
2024/10/11 16:19,1,22.3,0,1,5,260
2024/10/11 17:00,0,21.8,0,1,5,357
2024/10/11 17:40,1,21.3,0,1,5,223
2024/10/11 18:20,3,21,0,1,5,294
2024/10/11 19:01,0,21.6,0,1,5,248
2024/10/11 19:41,3,21.6,0,1,5,253
2024/10/11 20:22,1,20.5,0,1,5,267
2024/10/11 21:03,1,20.3,0,1,5,174
2024/10/11 21:43,1,19.8,0,1,5,242
2024/10/11 22:24,1,17.8,0,1,5,162
2024/10/11 23:05,0,18.2,0,1,5,182
2024/10/11 23:46,1,18.7,0,1,5,268
2024/10/12 0:26,1,18.9,0,3,6,227
2024/10/12 1:06,2,18,0,3,6,254
2024/10/12 1:47,2,18.6,0,3,6,213
2024/10/12 2:28,0,17.9,0,3,6,177
2024/10/12 3:08,0,18.6,0,3,6,200
2024/10/12 3:49,2,18.8,0,3,6,158
2024/10/12 4:31,0,18.3,0,3,6,283
2024/10/12 5:11,2,18.9,0,3,6,213
2024/10/12 5:52,1,19.1,0,3,6,288
2024/10/12 6:32,2,19.4,0,3,6,273
2024/10/12 7:13,2,19.9,0,3,6,201
2024/10/12 7:54,2,19.7,0,3,6,251
2024/10/12 8:35,1,19.7,0,3,6,264
2024/10/12 9:16,1,20.2,0,3,6,216
2024/10/12 9:56,0,20.4,0,3,6,156
2024/10/12 10:37,2,20.9,0,3,6,218
2024/10/12 11:18,0,21.4,0,3,6,199
2024/10/12 11:59,0,22.5,0,3,6,213
2024/10/12 12:40,1,22.9,0,3,6,289
2024/10/12 13:21,1,23.3,0,3,6,233
2024/10/12 14:01,0,23.3,0,3,6,201
2024/10/12 14:42,1,23.5,0,3,6,214
2024/10/12 15:23,3,23.7,0,3,6,204
2024/10/12 16:04,2,22.9,0,3,6,163
2024/10/12 16:45,1,23.7,0,3,6,174
2024/10/12 17:26,0,22.9,0,3,6,351
2024/10/12 18:07,0,22.1,0,3,6,337
2024/10/12 18:47,0,22.3,0,3,6,240
2024/10/12 19:27,1,21.7,0,3,6,160
2024/10/12 20:09,1,21.5,0,3,6,191
2024/10/12 20:49,2,21.8,0,3,6,228
2024/10/12 21:30,0,20.7,0,3,6,158
2024/10/12 22:12,1,19.7,0,3,6,236
2024/10/12 22:52,1,20,0,3,6,186
2024/10/12 23:32,2,19.9,0,3,6,204
2024/10/13 0:13,0,19.1,0,3,7,222
2024/10/13 0:54,1,19,0,3,7,206
2024/10/13 1:35,1,18.5,0,3,7,278
2024/10/13 2:15,2,18.3,0,3,7,242
2024/10/13 2:55,3,18.5,0,3,7,195
2024/10/13 3:35,0,18,0,3,7,201
2024/10/13 4:16,3,18.7,0,3,7,200
2024/10/13 4:57,1,18.1,0,3,7,173
2024/10/13 5:38,0,18.7,0,3,7,224
2024/10/13 6:18,2,18.3,0,3,7,170
2024/10/13 7:00,0,19.5,0,3,7,215
2024/10/13 7:41,0,18.9,0,3,7,244
2024/10/13 8:21,1,20.3,0,3,7,261
2024/10/13 9:01,2,20.8,0,3,7,229
2024/10/13 9:42,0,20,0,3,7,190
2024/10/13 10:22,3,21.1,0,3,7,260
2024/10/13 11:03,1,21.5,0,3,7,234
2024/10/13 11:44,1,21.9,0,3,7,186
2024/10/13 12:25,2,22.1,0,3,7,275
2024/10/13 13:06,1,23.4,0,3,7,193
2024/10/13 13:47,2,22.7,0,3,7,173
2024/10/13 14:28,1,22.7,0,3,7,198
2024/10/13 15:08,0,22.9,0,3,7,243
2024/10/13 15:49,3,22.9,0,3,7,186
2024/10/13 16:30,3,22.7,0,3,7,267
2024/10/13 17:10,1,22.3,0,3,7,213
2024/10/13 17:51,0,22.8,0,3,7,246
2024/10/13 18:31,1,22.8,0,3,7,208
2024/10/13 19:12,2,22.4,0,3,7,232
2024/10/13 19:53,1,21.8,0,3,7,158
2024/10/13 20:33,1,20.9,0,3,7,189
2024/10/13 21:14,3,20.1,0,3,7,281
2024/10/13 21:55,1,20.2,0,3,7,188
2024/10/13 22:36,0,20.3,0,3,7,252
2024/10/13 23:17,0,19.9,0,3,7,186
2024/10/13 23:59,1,19.6,0,3,7,156
2024/10/14 0:39,0,18.8,0,1,1,293
2024/10/14 1:19,0,16.6,0,1,1,245
2024/10/14 2:00,3,16.7,0,1,1,297
2024/10/14 2:41,2,16.8,0,1,1,248
2024/10/14 3:21,2,17.3,0,1,1,180
2024/10/14 4:02,1,16,0,1,1,184
2024/10/14 4:43,1,17.4,0,1,1,206
2024/10/14 5:24,2,16.6,0,1,1,286
2024/10/14 6:06,3,16,0,1,1,182
2024/10/14 6:46,1,17.9,0,1,1,189
2024/10/14 7:26,1,18.4,0,1,1,269
2024/10/14 8:07,0,17.6,0,1,1,166
2024/10/14 8:48,1,19.3,0,1,1,211
2024/10/14 9:29,2,19.2,0,1,1,204
2024/10/14 10:10,1,18.8,0,1,1,172
2024/10/14 10:50,2,19.3,0,1,1,234
2024/10/14 11:31,3,19.7,0,1,1,173
2024/10/14 12:12,1,19.8,0,1,1,206
2024/10/14 12:52,1,20,0,1,1,170
2024/10/14 13:33,1,20.9,0,1,1,302
2024/10/14 14:13,2,22.1,0,1,1,165
2024/10/14 14:53,1,21.1,0,1,1,171
2024/10/14 15:33,3,21.7,0,1,1,189
2024/10/14 16:13,0,21,0,1,1,213
2024/10/14 16:54,2,20,0,1,1,285
2024/10/14 17:34,2,21.7,0,1,1,169
2024/10/14 18:15,1,20.9,0,1,1,242
2024/10/14 18:56,0,21.8,0,1,1,224
2024/10/14 19:37,2,19.6,0,1,1,164
2024/10/14 20:17,1,20.1,0,1,1,198
2024/10/14 20:59,0,19.7,0,1,1,236
2024/10/14 21:40,2,19.4,0,1,1,262
2024/10/14 22:21,2,18.6,0,1,1,231
2024/10/14 23:01,2,18.8,0,1,1,198
2024/10/14 23:42,3,17.2,0,1,1,195
2024/10/15 0:24,0,18.9,0,0,2,213
2024/10/15 1:04,1,18.1,0,0,2,319
2024/10/15 1:45,2,18.9,0,0,2,253
2024/10/15 2:26,2,18.6,0,0,2,195
2024/10/15 3:07,1,17.6,0,0,2,318
2024/10/15 3:49,2,17.5,0,0,2,228
2024/10/15 4:29,0,18,0,0,2,268
2024/10/15 5:10,3,18.5,0,0,2,331
2024/10/15 5:51,1,18.9,0,0,2,268
2024/10/15 6:32,0,18.4,0,0,2,230
2024/10/15 7:14,0,18.9,0,0,2,262
2024/10/15 7:54,0,18.8,0,0,2,286
2024/10/15 8:35,2,19.4,0,0,2,249
2024/10/15 9:16,1,20.5,0,0,2,299
2024/10/15 9:56,2,20.2,0,0,2,172
2024/10/15 10:37,2,20.7,0,0,2,238
2024/10/15 11:17,2,21.8,0,0,2,185
2024/10/15 11:58,0,21.5,0,0,2,427
2024/10/15 12:38,2,22.4,0,0,2,233
2024/10/15 13:19,0,22.9,0,0,2,237
2024/10/15 13:59,1,22.8,0,0,2,225
2024/10/15 14:39,2,22.5,0,0,2,181
2024/10/15 15:20,0,22.6,0,0,2,246
2024/10/15 16:00,2,22.9,0,0,2,230
2024/10/15 16:41,1,23.5,0,0,2,232
2024/10/15 17:21,2,23,0,0,2,241
2024/10/15 18:02,1,22.3,0,0,2,223
2024/10/15 18:44,0,22.5,0,0,2,203
2024/10/15 19:24,2,22.1,0,0,2,268
2024/10/15 20:05,0,20.9,0,0,2,307
2024/10/15 20:46,0,21.6,0,0,2,318
2024/10/15 21:26,0,20.4,0,0,2,218
2024/10/15 22:07,3,19.5,0,0,2,221
2024/10/15 22:49,1,20.3,0,0,2,236
2024/10/15 23:30,2,18.8,0,0,2,189
2024/10/16 0:11,2,17.2,0,1,3,240
2024/10/16 0:52,2,16.6,0,1,3,276
2024/10/16 1:32,3,17.5,0,1,3,164
2024/10/16 2:13,0,17,0,1,3,297
2024/10/16 2:55,1,16.7,0,1,3,298
2024/10/16 3:35,3,16.9,0,1,3,175
2024/10/16 4:16,1,16.1,0,1,3,224
2024/10/16 4:58,1,16.5,0,1,3,276
2024/10/16 5:38,3,17.1,0,1,3,212
2024/10/16 6:19,1,17.5,0,1,3,203
2024/10/16 6:59,2,18,0,1,3,257
2024/10/16 7:40,2,16.8,0,1,3,242
2024/10/16 8:21,3,18.9,0,1,3,204
2024/10/16 9:02,0,18,0,1,3,177
2024/10/16 9:43,3,19.3,0,1,3,259
2024/10/16 10:24,2,19.4,0,1,3,268
2024/10/16 11:04,0,20.1,0,1,3,220
2024/10/16 11:44,1,21,0,1,3,151
2024/10/16 12:25,0,19.8,0,1,3,227
2024/10/16 13:06,2,19.9,0,1,3,258
2024/10/16 13:46,2,22.2,0,1,3,192
2024/10/16 14:26,3,21.3,0,1,3,257
2024/10/16 15:08,3,21.6,0,1,3,299
2024/10/16 15:48,1,21.8,0,1,3,298
2024/10/16 16:29,0,21.8,0,1,3,247
2024/10/16 17:10,2,20.2,0,1,3,287
2024/10/16 17:51,2,21.9,0,1,3,285
2024/10/16 18:32,0,21.4,0,1,3,164
2024/10/16 19:13,2,20.2,0,1,3,260
2024/10/16 19:54,0,19.2,0,1,3,165
2024/10/16 20:35,1,18.4,0,1,3,238
2024/10/16 21:15,2,18.7,0,1,3,191
2024/10/16 21:55,3,18.3,0,1,3,239
2024/10/16 22:36,1,17.5,0,1,3,222
2024/10/16 23:16,2,17.1,0,1,3,263
2024/10/16 23:57,0,16.5,0,1,3,288
2024/10/17 0:38,0,18.7,0,3,4,234
2024/10/17 1:19,2,18.8,0,3,4,336
2024/10/17 1:59,3,18.3,0,3,4,279
2024/10/17 2:40,3,17.7,0,3,4,252
2024/10/17 3:21,3,17.9,0,3,4,193
2024/10/17 4:02,2,17.6,0,3,4,317
2024/10/17 4:43,1,18.6,0,3,4,186
2024/10/17 5:24,1,18.1,0,3,4,288
2024/10/17 6:05,0,18.6,0,3,4,207
2024/10/17 6:46,1,18.2,0,3,4,251
2024/10/17 7:27,0,19.1,0,3,4,359
2024/10/17 8:08,1,20.3,0,3,4,417
2024/10/17 8:49,1,19.7,0,3,4,261
2024/10/17 9:30,3,19.9,0,3,4,320
2024/10/17 10:11,0,20.7,0,3,4,304
2024/10/17 10:51,3,21.5,0,3,4,205
2024/10/17 11:32,1,21.3,0,3,4,213
2024/10/17 12:12,0,21.8,0,3,4,257
2024/10/17 12:53,2,22.8,0,3,4,188
2024/10/17 13:33,1,22.9,0,3,4,252
2024/10/17 14:14,3,22.5,0,3,4,294
2024/10/17 14:55,2,22.6,0,3,4,270
2024/10/17 15:36,1,22.8,0,3,4,227
2024/10/17 16:16,0,22.9,0,3,4,297
2024/10/17 16:57,1,22.6,0,3,4,274
2024/10/17 17:37,0,23.1,0,3,4,297
2024/10/17 18:18,0,22.7,0,3,4,309
2024/10/17 18:59,2,21.8,0,3,4,285
2024/10/17 19:39,1,21.4,0,3,4,298
2024/10/17 20:20,1,21.5,0,3,4,339
2024/10/17 21:00,0,20.2,0,3,4,203
2024/10/17 21:42,1,20.4,0,3,4,221
2024/10/17 22:23,2,19.9,0,3,4,279
2024/10/17 23:04,2,19.4,0,3,4,276
2024/10/17 23:45,2,19.8,0,3,4,193
2024/10/18 0:25,0,16.5,0,1,5,272
2024/10/18 1:06,2,18.2,0,1,5,196
2024/10/18 1:46,2,17.4,0,1,5,256
2024/10/18 2:27,2,15.7,0,1,5,279
2024/10/18 3:09,2,15.8,0,1,5,259
2024/10/18 3:49,2,17.2,0,1,5,228
2024/10/18 4:29,2,16.4,0,1,5,261
2024/10/18 5:10,1,16.1,0,1,5,240
2024/10/18 5:50,1,17.1,0,1,5,183
2024/10/18 6:31,1,16.5,0,1,5,218
2024/10/18 7:12,2,17.2,0,1,5,242
2024/10/18 7:53,0,17.2,0,1,5,323
2024/10/18 8:34,1,17.7,0,1,5,163
2024/10/18 9:14,2,19,0,1,5,228
2024/10/18 9:56,2,19.5,0,1,5,229
2024/10/18 10:36,1,19,0,1,5,235
2024/10/18 11:18,1,21.5,0,1,5,264
2024/10/18 11:58,2,19.1,0,1,5,206
2024/10/18 12:38,2,20.9,0,1,5,267
2024/10/18 13:18,2,20.6,0,1,5,223
2024/10/18 13:58,2,21.2,0,1,5,210
2024/10/18 14:40,0,22.8,0,1,5,200
2024/10/18 15:20,1,22.8,0,1,5,252
2024/10/18 16:00,1,22.6,0,1,5,237
2024/10/18 16:41,1,20.6,0,1,5,286
2024/10/18 17:22,0,21.9,0,1,5,349
2024/10/18 18:03,2,20.2,0,1,5,180
2024/10/18 18:44,1,21.3,0,1,5,208
2024/10/18 19:25,2,20.6,0,1,5,254
2024/10/18 20:05,0,18.2,0,1,5,191
2024/10/18 20:45,2,19.2,0,1,5,286
2024/10/18 21:26,1,19.5,0,1,5,239
2024/10/18 22:07,0,18.5,0,1,5,204
2024/10/18 22:48,1,19.6,0,1,5,210
2024/10/18 23:29,2,17.9,0,1,5,166
2024/10/19 0:09,2,18.8,0,2,6,189
